keys;MSTR_key;vnb_names;vnb_vlevels;date_erhebung;area_ns;length_ns;area_ms;length_ms;area_hs;length_hs;count_storage_requests_ns;count_storage_requests_ms;count_storage_requests_hs;sum_storage_requests_ns;sum_storage_requests_ms;sum_storage_requests_hs;umsetzungsquote_ee_ns;umsetzungsquote_ee_ms;umsetzungsquote_ee_hs;umsetzungsquote_storage_ns;umsetzungsquote_storage_ms;umsetzungsquote_storage_hs;count_realized_ee_ns;count_requests_ee_ns;count_realized_ee_ms;count_requests_ee_ms;count_realized_ee_hs;count_requests_ee_hs;count_realized_storage_ns;count_requests_storage_ns;count_realized_storage_ms;count_requests_storage_ms;count_realized_storage_hs;count_requests_storage_hs;duration_storage_ns;duration_storage_ms;duration_storage_hs;duration_ee_ns;duration_ee_ms;duration_ee_hs;digital_score_total;digital_score_smart_grids;digital_score_processes_systems;digital_score_data_management_analysis;digital_score_customer_management
10003213;SNB953495670831;EnR Energienetze Rudolstadt GmbH;NS, MS;2025-05-19;10.0;434.0;55.0;111.0;0.0;0.0;52.0;0.0;0.0;500.0;0.0;0.0;1.0;1.0;;1.0;;;67.0;67.0;5.0;5.0;0.0;0.0;123.0;123.0;0.0;0.0;0.0;0.0;98.0;;;98.0;224.0;;0.43;0.24;0.07;0.67;0.77
10003216;SNB949369515353;Stadtwerke Burgdorf Netz GmbH;NS, MS;2025-05-22;16.0;449.27;16.0;125.46;0.0;0.0;270.0;0.0;0.0;1755.0;0.0;0.0;1.0;;;0.1843;;;291.0;291.0;0.0;0.0;0.0;0.0;61.0;331.0;0.0;0.0;0.0;0.0;63.0;190.0;;80.0;260.0;;0.38;0.2;0.33;0.67;0.31
10003218;SNB917314328846;Energienetze Berlin GmbH;;2025-06-04;1.65;10.97;1.65;46.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;;;;;;0.33;0.19;0.33;0.6;0.21
10003219;SNB954187049256;Stadtwerke Springe GmbH;NS, MS, HS;2025-05-21;18.94;471.49;160.13;182.9;0.0;0.0;195.0;0.0;0.0;1842.0;0.0;0.0;1.0;;;0.1352;;;280.0;280.0;0.0;0.0;0.0;0.0;33.0;244.0;0.0;0.0;0.0;0.0;56.0;86.0;;112.0;;;0.28;0.22;0.0;0.33;0.55
10003221;SNB918620072652;Ascanetz GmbH;NS, MS;2025-05-23;10.98;278.6;10.98;126.7;0.0;0.0;249.0;0.0;0.0;1849.0;0.0;0.0;1.0;0.8333;;1.0;;;121.0;121.0;5.0;6.0;0.0;0.0;276.0;276.0;0.0;0.0;0.0;0.0;25.0;140.0;;35.0;140.0;;;;0.33;0.33;0.26
10003223;SNB938476571321;Stadtwerke Heidelberg Netze GmbH;NS, MS, HS;2025-05-21;33.05;1049.5;114.53;419.6;317.46;81.8;426.0;1.0;0.0;2598.0;75.0;0.0;0.7185;1.0;;1.0;;;651.0;906.0;11.0;11.0;0.0;0.0;732.0;732.0;0.0;0.0;0.0;0.0;42.0;307.0;;99.0;260.0;;0.29;0.14;0.0;0.77;0.23
10003230;SNB931930462517;Energieversorgung Rüsselsheim GmbH;NS, MS;2025-05-26;17.28;369.3;58.29;155.094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;1.0;1.0;;292.0;292.0;0.0;0.0;0.0;0.0;55.0;55.0;27.0;27.0;0.0;0.0;13.0;224.0;;4.0;;;0.34;0.06;0.1;0.9;0.28
10003233;SNB988980270319;Elektrizitätswerk Wörth a. d. Donau Rupert Heider & Co. KG;NS, MS;2025-06-17;391.0;927.0;391.0;615.0;0.0;0.0;587.0;0.0;0.0;5602.0;0.0;0.0;1.0;0.0588;;1.0;;;1200.0;1200.0;1.0;17.0;0.0;0.0;821.0;821.0;0.0;0.0;0.0;0.0;15.0;30.0;;22.0;40.0;;0.25;0.13;0.33;0.29;0.25
10003235;SNB971962135690;Infrastrukturbetrieb der Stadt Arneburg;;2025-05-22;7.41;1.0;7.41;4.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;0.05;0.0;0.0;
10003284;SNB991561247815;Stadtwerke Dillingen/Saar Netzgesellschaft mbH;NS, MS, HS;2025-05-23;22.05;196.0;22.0;145.0;0.0;0.0;76.0;0.0;0.0;573.0;0.0;0.0;1.0;1.0;;0.0794;;;176.0;176.0;5.0;5.0;0.0;0.0;10.0;126.0;0.0;0.0;0.0;0.0;7.0;17.0;;5.0;39.0;;0.24;0.11;0.33;0.4;0.12
10003295;SNB912743424114;Energie- und Wasserversorgung Hamm GmbH;NS, MS;2025-05-20;226.4;1877.116;226.73;867.63;0.0;0.0;479.0;0.0;0.0;4525.0;0.0;0.0;1.0;0.3333;;1.0;;;2006.0;2006.0;13.0;39.0;0.0;0.0;737.0;737.0;0.0;0.0;0.0;0.0;1.0;386.0;;97.0;393.0;;0.31;0.22;0.33;0.33;0.36
10003322;SNB922055731633;Netzgesellschaft Forst (Lausitz) mbH & Co. KG;NS, MS;2025-05-27;14.194978;249.61215;110.7;99.1398;0.0;0.0;200.0;0.0;0.0;1000.0;0.0;0.0;1.0;0.875;;0.2156;;;184.0;184.0;7.0;8.0;0.0;0.0;69.0;320.0;0.0;0.0;0.0;0.0;104.0;;;285.0;540.0;;0.12;0.13;0.0;0.09;0.25
10003324;SNB983792571722;Gemeindewerke Wadgassen GmbH;NS, MS;2025-05-15;4.65;168.838;4.65;64.111;0.0;0.0;75.0;0.0;0.0;375.0;0.0;0.0;1.0;;;1.0;;;102.0;102.0;0.0;0.0;0.0;0.0;129.0;129.0;0.0;0.0;0.0;0.0;10.0;;;95.0;;;0.3;0.1;0.33;0.54;0.24
10003330;SNB940122004213;Verteilnetze Energie Weißenhorn GmbH & Co. KG;NS, MS;2025-04-30;11.0;281.0;0.0;113.0;0.0;0.0;126.0;0.0;0.0;1025.0;0.0;0.0;1.0;1.0;;1.0;;;209.0;209.0;7.0;7.0;0.0;0.0;185.0;185.0;0.0;0.0;0.0;0.0;28.0;;;111.0;201.0;;0.29;0.09;0.2;0.76;0.12
10003357;SNB982034089728;Netz & Energie Betriebsgesellschaft mbH;NS;2025-05-19;0.9;2.85;0.01;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.02
10003384;SNB959255155907;Osterholzer Stadtwerke GmbH & Co. KG;NS, MS;2025-04-28;48.9;709.22;254.0;316.13;0.0;0.0;30.0;0.0;0.0;200.0;0.0;0.0;1.0;;;1.0;;;1237.0;1237.0;0.0;0.0;0.0;0.0;271.0;271.0;0.0;0.0;0.0;0.0;38.0;70.0;;42.0;70.0;;0.31;0.25;0.1;0.56;0.31
10003386;SNB926644622999;Braunschweiger Netz GmbH;NS, MS, HS;2025-08-14;89.86;1532.58;192.7;682.41;198.55;38.63;676.0;5.0;5.0;5726.0;38000.0;223040.0;1.0008;1.0;1.0;;;;1326.0;1325.0;22.0;22.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;86.0;98.0;16.0;101.0;41.0;0.72;0.36;0.62;0.98;0.91
10003402;SNB972153058149;Kommunale Energienetze Inn-Salzach GmbH & Co. KG;NS, MS;2025-06-26;13.08;265.01;52.39;147.68;0.0;0.0;221.0;0.0;0.0;2164.0;0.0;0.0;0.9541;;;0.3118;0.6667;;395.0;414.0;0.0;0.0;0.0;0.0;87.0;279.0;2.0;3.0;0.0;0.0;49.0;208.0;;49.0;208.0;;0.29;0.08;0.12;0.67;0.29
10003416;SNB986363918520;Energieversorgung Putzbrunn GmbH & Co. KG;NS, MS;2025-04-30;2.0;77.7;29.749;16.76;0.0;0.0;57.0;0.0;0.0;447.28;0.0;0.0;0.5714;;;0.7273;;;72.0;126.0;0.0;0.0;0.0;0.0;64.0;88.0;0.0;0.0;0.0;0.0;73.0;;;28.0;;;0.39;0.11;0.33;0.67;0.45
10003419;SNB929663692172;Stadtwerke Landsberg KU;NS, MS;2025-05-23;9.164;192.356;32.79;91.202;0.0;0.0;0.0;1.0;0.0;0.0;3000.0;0.0;1.0;1.0;;1.0;;;183.0;183.0;3.0;3.0;0.0;0.0;51.0;51.0;0.0;0.0;0.0;0.0;41.0;360.0;;45.0;250.0;;0.27;0.22;0.0;0.67;0.2
10003426;SNB948673048298;Stromnetzgesellschaft Herrenberg mbh & Co. KG;NS, MS;2025-08-04;12.6;427.0;65.7;115.0;0.0;0.0;271.0;0.0;0.0;1800.0;0.0;0.0;0.9088;0.75;;1.0;1.0;;299.0;329.0;6.0;8.0;0.0;0.0;600.0;600.0;9.0;9.0;0.0;0.0;2.0;2.0;;7.0;14.0;;0.54;0.21;0.93;0.67;0.35
10003434;SNB977641826996;Verteilnetz Plauen GmbH;NS, MS;2025-04-30;27.331;525.11;158.466530988185;265.932995421886;0.0;0.0;167.0;0.0;0.0;1185.0;0.0;0.0;0.6827;0.5;;0.5188;;;213.0;312.0;3.0;6.0;0.0;0.0;138.0;266.0;0.0;0.0;0.0;0.0;11.0;40.0;;11.0;53.0;;0.41;0.14;0.53;0.67;0.31
10003461;SNB941283828373;Stadtwerke Prenzlau GmbH;NS, MS;2025-05-20;12.83;270.5;12.83;175.3;0.0;0.0;0.0;5.0;0.0;0.0;55660.0;0.0;0.8553;0.1111;;1.0;1.0;;65.0;76.0;1.0;9.0;0.0;0.0;6.0;6.0;5.0;5.0;0.0;0.0;2.0;314.0;;7.0;399.0;;0.47;0.28;0.46;0.46;0.69
10003465;SNB911144461377;NGN NETZGESELLSCHAFT NIEDERRHEIN MBH;NS, MS, HS;2025-04-29;87.36;3198.542334;411.44;1001.786662;90.33;64.628495;1145.0;0.0;0.0;8572.0;0.0;0.0;1.0;1.0;;0.0978;;;2548.0;2548.0;21.0;21.0;0.0;0.0;181.0;1850.0;0.0;0.0;0.0;0.0;38.0;534.0;;39.0;109.0;;0.38;0.22;0.05;1.0;0.25
10003486;SNB942182027607;DB Energie GmbH;NS, MS, HS;2025-05-28;0.0;0.0;5355.6866118564;2020.5;37704.0655273904;16120.26;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.56;0.61;0.4;1.0;0.22
10003506;SNB931546188436;Netzgesellschaft Gütersloh mbH;NS, MS;2025-05-21;41.84;864.2;230.51;524.04;0.0;0.0;593.0;1.0;0.0;3521.0;800.0;0.0;0.9606;0.2917;;0.1987;;;804.0;837.0;7.0;24.0;0.0;0.0;186.0;936.0;0.0;0.0;0.0;0.0;55.0;316.5;;73.0;132.0;;0.27;0.15;0.0;0.67;0.26
10003521;SNB934214092950;Netze Hechingen GmbH & Co. KG;NS, MS;2025-11-24;11.02;231.4;10.8;105.9;0.0;0.0;129.0;0.0;0.0;800.0;0.0;0.0;0.9512;0.6667;;1.0;;;156.0;164.0;4.0;6.0;0.0;0.0;244.0;244.0;0.0;0.0;0.0;0.0;4.0;14.0;;27.0;90.0;;0.56;0.3;0.93;0.67;0.36
10003568;SNB933013692798;Stadtwerke Kaltenkirchen GmbH;NS, MS;2025-06-19;9.0;304.0;30.0;92.0;0.0;0.0;40.0;0.0;0.0;545.0;0.0;0.0;0.5171;1.0;;;;;121.0;234.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;;;19.0;65.0;;0.37;0.28;0.33;0.67;0.22
10003572;SNB935482852901;Städtische Werke Netz+Service GmbH;NS, MS, HS;2025-08-07;69.291;2089.943;263.39;858.1;263.39;75.866;30.0;3.0;0.0;214.0;22600.0;0.0;1.0;1.0;;1.0;0.9298;;928.0;928.0;10.0;10.0;0.0;0.0;576.0;576.0;53.0;57.0;0.0;0.0;23.0;54.0;;60.0;97.0;;0.29;0.3;0.12;0.52;0.25
10003600;SNB951835062254;Stadtwerke Brunsbüttel GmbH;NS, MS;2025-05-20;10.91;256.374;65.21;139.147;0.0;0.0;205.0;0.0;0.0;779.0;0.0;0.0;0.9681;1.0;;0.9838;;;243.0;251.0;8.0;8.0;0.0;0.0;243.0;247.0;0.0;0.0;0.0;0.0;40.0;;;40.0;115.0;;0.27;0.26;0.12;0.45;0.25
10003601;SNB922607376381;Stadtwerke Bochum Netz GmbH;NS, MS;2025-05-21;82.77;2889.73;145.66;1499.09;0.0;0.0;1034.0;3.0;0.0;5771.0;496.0;0.0;1.0;1.0;;1.0;1.0;;1233.0;1233.0;5.0;5.0;0.0;0.0;1587.0;1587.0;10.0;10.0;0.0;0.0;112.0;112.0;;60.0;60.0;;0.55;0.17;0.73;1.0;0.31
10003615;SNB956986612075;Saerbecker Ver- und Entsorgungsnetzgesellschaft mbH;NS, MS;2025-12-11;6.88;146.72;59.03;94.13;0.0;0.0;58.0;0.0;0.0;466.1;0.0;0.0;0.875;0.2;;0.8738;;;91.0;104.0;1.0;5.0;0.0;0.0;90.0;103.0;0.0;0.0;0.0;0.0;102.0;;;45.0;270.0;;0.23;0.02;0.0;0.67;0.25
10003619;SNB972511582064;Butzbacher Netzbetrieb GmbH & Co. KG;NS, MS;2025-08-14;4.13;152.34;11.14;45.32;0.0;0.0;156.0;0.0;0.0;1347.0;0.0;0.0;0.1205;;;0.0612;;;40.0;332.0;0.0;0.0;0.0;0.0;18.0;294.0;0.0;0.0;0.0;0.0;77.0;;;130.0;;;0.38;0.23;0.32;0.67;0.32
10003622;SNB982394830312;SWK Stadtwerke Kaiserslautern Versorgungs-AG;NS, MS, HS;2025-09-11;42.25;903.56;172.86;399.03;131.08;1.78;458.0;0.0;0.0;3504.0;0.0;0.0;1.0;;;0.0852;;;418.0;418.0;0.0;0.0;0.0;0.0;56.0;657.0;0.0;0.0;0.0;0.0;56.0;275.0;;30.0;126.0;;0.23;0.34;0.0;0.44;0.15
10003627;SNB968273674970;SWE Netz GmbH;NS, MS;2025-08-07;19.8;499.59;56.75;163.7;0.0;0.0;874.0;0.0;0.0;5459.0;0.0;0.0;0.1986;;;0.0995;;;430.0;2165.0;0.0;0.0;0.0;0.0;95.0;955.0;0.0;0.0;0.0;0.0;21.0;;;30.0;30.0;;0.41;0.07;0.33;1.0;0.24
10003632;SNB931164620455;SWV Regional GmbH;NS, MS;2025-05-23;10.69;290.06;50.12;118.4;0.0;0.0;0.0;12.0;0.0;0.0;14000.0;0.0;1.0;1.0;;0.8214;0.5833;;140.0;140.0;10.0;10.0;0.0;0.0;46.0;56.0;7.0;12.0;0.0;0.0;28.0;22.0;;42.0;220.0;;0.24;0.1;0.0;0.56;0.29
10003638;SNB948468070435;Energieversorgung Titisee-Neustadt GmbH;NS, MS;2025-07-19;7.53;226.0;209.46;156.323;0.0;0.0;53.0;0.0;0.0;417.0;0.0;0.0;1.0;;;1.0;;;124.0;124.0;0.0;0.0;0.0;0.0;64.0;64.0;0.0;0.0;0.0;0.0;59.0;;;59.0;;;;0.09;0.0;0.33;
10003667;SNB981122608278;Stromkontor Netzgesellschaft mbH;NS, MS;2025-07-09;0.151;27.78;1.27;3.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.08;0.0;0.0;0.1;0.22
10003671;SNB932549440224;Energiequelle GmbH & Co. Windpark Feldheim 2006 KG;NS, MS;2025-09-25;0.16;4.7;0.31;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.33;
10003699;SNB961497906636;GELSENWASSER Energienetze GmbH;NS, MS;2025-09-04;118.064938042296;1911.124;865.05;1295.293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;0.02;0.13;0.9;
10003707;SNB993059842564;Stadtwerk am See GmbH & Co. KG;NS, MS, HS;2025-06-25;30.08;1151.866;187.54;345.141;80.9739937759024;6.6;645.0;0.0;0.0;4079.0;0.0;0.0;0.867;0.1875;;0.1908;0.6;;580.0;669.0;3.0;16.0;0.0;0.0;211.0;1106.0;3.0;5.0;0.0;0.0;42.0;89.0;;52.0;245.0;;0.22;0.16;0.09;0.41;0.21
10003719;SNB944962954653;Stadtwerke Hettstedt GmbH;NS, MS;2025-08-28;11.3;177.0;11.3;57.3;0.0;0.0;35.0;0.0;0.0;171.0;0.0;0.0;1.0;;;1.0;;;39.0;39.0;0.0;0.0;0.0;0.0;46.0;46.0;0.0;0.0;0.0;0.0;15.0;;;15.0;;;0.26;0.1;0.0;0.67;0.26
10003729;SNB915186313908;Energieversorgung Guben GmbH;NS, MS;2025-05-21;9.76;232.02;43.99;87.5;0.0;0.0;60.0;0.0;0.0;649.0;0.0;0.0;1.0;;;0.9901;;;175.0;175.0;0.0;0.0;0.0;0.0;100.0;101.0;0.0;0.0;0.0;0.0;105.0;63.0;;105.0;185.0;;0.38;0.1;0.33;0.67;0.43
10003737;SNB973501936539;WerraEnergie GmbH;NS, MS;2025-08-28;23.8;280.39;166.0;210.94;0.0;0.0;169.0;0.0;0.0;1054.0;0.0;0.0;0.9943;;;1.0;;;351.0;353.0;0.0;0.0;0.0;0.0;193.0;193.0;0.0;0.0;0.0;0.0;49.0;157.0;;35.0;242.0;;0.32;0.34;0.14;0.6;0.21
10003739;SNB982722829230;InfraLeuna GmbH;MS, HS;2025-05-21;13.0;20.59;13.0;224.66;13.0;40.07;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;74.0;;28.0;;;;;0.35;1.0;0.13
10003745;SNB948485211972;YNCORIS GmbH & Co. KG;NS, MS;2025-05-21;1.3;65.82;1.8;55.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;255.0;;;146.0;;;0.34;0.52;0.0;0.67;0.2
10003748;SNB985729975610;Hanau Netz GmbH;NS, MS;2025-05-21;25.0;672.02;59.82;332.8;0.0;0.0;322.0;0.0;0.0;3100.0;0.0;0.0;0.9541;1.0;;0.7904;0.7;;353.0;370.0;14.0;14.0;0.0;0.0;377.0;477.0;14.0;20.0;0.0;0.0;43.0;90.0;;116.0;206.0;;;0.3;0.0;0.67;
10003755;SNB985172238775;EVE Netz GmbH;NS, MS;2025-08-28;34.0;306.0;359.0;290.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.27;0.16;0.16;0.5;0.25
10003756;SNB920357766414;Leitungspartner GmbH;NS, MS;2025-08-28;85.0;550.18;85.0;304.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9649;0.1538;;1.0;;;468.0;485.0;2.0;13.0;0.0;0.0;31.0;31.0;0.0;0.0;0.0;0.0;44.0;;;44.0;492.0;;0.39;0.14;0.0;1.0;0.42
10003764;SNB921897286493;Westnetz GmbH;NS, MS, HS;2025-09-11;3927.8;110992.0;36643.0565839156;46694.0;33811.7;13391.0;10832.0;211.0;388.0;231076.0;3091000.0;26766000.0;0.4916;0.2778;0.0541;0.654;0.2413;0.0022;47366.0;96359.0;432.0;1555.0;60.0;1109.0;24287.0;37137.0;221.0;916.0;1.0;454.0;10.0;354.0;1022.0;42.0;387.0;706.0;0.47;0.29;0.56;0.67;0.36
10003767;SNB929027950139;Netzgesellschaft Potsdam GmbH;NS, MS, HS;2025-09-29;54.34;1483.0;188.44;651.0;54.34;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7136;;;0.154;;;608.0;852.0;0.0;0.0;0.0;0.0;113.0;734.0;0.0;0.0;0.0;0.0;60.0;60.0;;60.0;;;0.2;0.2;0.12;0.32;0.18
10003780;SNB975268997129;Covestro Brunsbüttel Energie GmbH;NS, MS, HS;2025-07-18;0.0;0.0;4.2;22.7;4.2;2.48;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;0.98;0.33;1.0;
10003782;SNB943662886851;SWO Netz GmbH;NS, MS;2025-08-28;76.093;1670.17;166.97;749.28;0.0;0.0;130.0;6.0;0.0;698.0;10400.0;0.0;0.9957;1.0;;0.9862;0.8333;;1395.0;1401.0;9.0;9.0;0.0;0.0;499.0;506.0;5.0;6.0;0.0;0.0;26.0;236.0;;82.0;208.0;;0.35;0.3;0.13;0.67;0.29
10003785;SNB957440824454;Stadtwerke Velten GmbH;NS, MS;2025-05-23;22.2;155.585;23.39;62.66;0.0;0.0;56.0;0.0;0.0;459.0;0.0;0.0;1.0;;;0.3125;1.0;;85.0;85.0;0.0;0.0;0.0;0.0;25.0;80.0;3.0;3.0;0.0;0.0;36.0;72.0;;36.0;72.0;;;0.13;0.0;0.19;
10003828;SNB942274543879;Regionalnetze Linzgau GmbH;NS, MS;2025-05-21;6.47;228.2;9.0;71.4;0.0;0.0;59.0;11.0;0.0;413.0;169.0;0.0;1.0;;;1.0;1.0;;81.0;81.0;0.0;0.0;0.0;0.0;99.0;99.0;11.0;11.0;0.0;0.0;60.0;60.0;;60.0;60.0;;0.28;0.29;0.0;0.54;0.29
10003890;SNB910995561328;Energieversorgung Filstal GmbH & Co. KG;NS, MS;2025-05-26;17.748;519.888;59.23;314.967;0.0;0.0;192.0;0.0;0.0;1292.0;0.0;0.0;1.0;1.0;;1.0;;;293.0;293.0;6.0;6.0;0.0;0.0;273.0;273.0;0.0;0.0;0.0;0.0;29.0;;;52.0;65.0;;0.35;0.28;0.0;0.67;0.45
10003896;SNB927925826730;Stadtwerke Pirna Energie GmbH;NS, MS;2025-05-28;53.02;371.5;53.02;124.4;0.0;0.0;210.0;1.0;0.0;886.0;23.0;0.0;1.0;0.25;;1.0;;;446.0;446.0;1.0;4.0;0.0;0.0;256.0;256.0;0.0;0.0;0.0;0.0;28.0;21.0;;7.0;21.0;;0.33;0.13;0.4;0.64;0.17
10003897;SNB990174285078;BIGGE ENERGIE GmbH & Co. KG;NS, MS, HS;2025-07-15;54.66;847.75;337.77;693.83;0.14;7.0;821.0;0.0;0.0;29340.45;0.0;0.0;;1.0;;1.0;;;0.0;0.0;8.0;8.0;0.0;0.0;1147.0;1147.0;0.0;0.0;0.0;0.0;;;;;;;0.29;0.3;0.17;0.48;0.23
10003913;SNB940133714842;Creos Deutschland GmbH;;2025-04-30;27.47;2.15;167.0;189.38;429.0;196.3;0.0;4.0;3.0;0.0;60450.0;170000.0;;1.0;;;;;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;79.0;69.0;20.0;238.0;;0.48;0.71;0.0;0.66;0.55
10003978;SNB974319144116;IGS Netze GmbH;NS, MS;2025-05-21;0.35;22.6;0.35;21.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;;;;;;0.63;0.7;0.33;1.0;0.5
10003990;SNB971311555230;EAM Netz GmbH;HS;2025-04-30;1022.29;28947.0;11532.1;9547.08;116.94;14.36;7745.0;126.0;0.0;67069.0;2281025.0;0.0;1.0;1.0;;1.0;0.231;1.0;19705.0;19705.0;496.0;496.0;0.0;0.0;14219.0;14219.0;82.0;355.0;1.0;1.0;5.0;67.0;880.0;12.0;148.0;;0.37;0.13;0.14;1.0;0.23
10003999;SNB916255659316;Stadtwerke Lippe-Weser Service GmbH & Co. KG;NS, MS;2025-05-22;31.02;639.43;121.2;382.22;0.0;0.0;406.0;2.0;0.0;3820.0;12400.0;0.0;1.0344;;;0.8729;0.3333;;572.0;553.0;0.0;0.0;0.0;0.0;467.0;535.0;1.0;3.0;0.0;0.0;60.0;2.0;;40.0;135.0;;0.31;0.17;0.25;0.58;0.23
10006778;SNB962013221356;Energieversorgung Klettgau-Rheintal GmbH & Co. KG;MS;2025-06-27;11.08;504.99;107.5;124.1;0.0;0.0;224.0;0.0;0.0;1534.0;0.0;0.0;0.5279;0.0909;;0.3563;;;123.0;233.0;1.0;11.0;0.0;0.0;124.0;348.0;0.0;0.0;0.0;0.0;54.0;;;114.0;428.0;;0.27;0.1;0.0;0.67;0.32
10006789;SNB974239978785;Regionalwerk Bodensee Netze GmbH & Co. KG;NS, MS;2025-05-22;26.25;895.92;173.52;263.0;0.0;0.0;499.0;0.0;0.0;3682.0;0.0;0.0;1.0;1.0;;0.2424;;;650.0;650.0;9.0;9.0;0.0;0.0;168.0;693.0;0.0;0.0;0.0;0.0;260.0;;;70.0;70.0;;0.27;0.09;0.0;0.67;0.31
10006792;SNB915030239484;Netzbetrieb Hirschberg GmbH & Co. KG;NS, MS, HS;2025-08-07;3.07;141.77;3.07;40.18;0.0;0.0;93.0;0.0;0.0;875.0;0.0;0.0;1.0;1.0;;1.0;;;102.0;102.0;14.0;14.0;0.0;0.0;145.0;145.0;0.0;0.0;0.0;0.0;20.0;264.0;;20.0;379.0;;0.38;0.31;0.33;0.41;0.47
10006794;SNB964630351430;Vorarlberger Energienetze GmbH;MS, HS;2025-05-20;0.0;0.0;0.0;0.0;139.81147080144;60.1;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;0.25;0.67;
10006795;SNB921631931771;Elektrizitätsnetze Allgäu GmbH;NS, MS;2025-05-20;14.9;343.62;179.2;225.2;0.0;0.0;43.0;0.0;0.0;415.0;0.0;0.0;0.881;1.0;;1.0;0.75;;496.0;563.0;3.0;3.0;0.0;0.0;263.0;263.0;3.0;4.0;0.0;0.0;14.0;14.0;;14.0;14.0;;;0.04;0.2;0.67;
10006798;SNB929840763916;VersorgungsWerke Heddesheim GmbH & Co. KG;NS, MS;2025-09-18;4.13;132.5;4.7;58.44;0.0;0.0;70.0;0.0;0.0;615.0;0.0;0.0;1.0;;;1.0;;;79.0;79.0;0.0;0.0;0.0;0.0;112.0;112.0;0.0;0.0;0.0;0.0;20.0;264.0;;20.0;400.0;;0.39;0.33;0.33;0.44;0.45
10006804;SNB991882909515;FairNetz GmbH;NS, MS, HS;2025-05-21;67.46;1867.44;471.87;956.51;92.3;8.33;1498.0;2.0;0.0;8898.0;15516.0;0.0;0.9995;0.32;;0.9996;0.4615;;2043.0;2044.0;8.0;25.0;0.0;0.0;2319.0;2320.0;6.0;13.0;0.0;0.0;51.0;424.0;;51.0;172.0;;;;0.13;0.99;0.21
10006808;SNB929881052512;Westfalen Weser Netz GmbH;;2025-05-21;734.06;13463.54;4930.44;8339.79;2658.71;975.37;260.0;60.0;45.0;2133.0;820660.0;3472380.0;0.0031;0.0265;;0.417;0.6;;13.0;4165.0;17.0;641.0;0.0;0.0;1321.0;3168.0;90.0;150.0;0.0;0.0;69.0;76.0;73.0;75.0;101.0;111.0;0.36;0.31;0.02;0.88;0.22
